age,gender,employment_type,monthly_income_ngn,loan_amount_ngn,loan_term_months,previous_loans,previous_defaults,repayment_history_score,savings_balance_ngn,business_age_months,daily_sales_ngn,debt_to_income_ratio,collateral_available,region,defaulted
36,Female,Unemployed,343441.87,363900.0,9,1,0,96.57,438858.24,52,0.0,0.1177,No,North West,0
27,Male,Salaried,253116.66,343800.0,12,1,0,97.86,175096.71,80,0.0,0.1132,No,North West,0
27,Male,Trader,35000.0,20000.0,9,2,0,100.0,27998.84,153,1043.05,0.0635,Yes,North East,0
51,Male,Casual,152069.74,224200.0,1,1,0,99.96,33484.35,80,0.33,1.4743,No,South West,0
30,Female,Self-employed,78696.12,98400.0,9,2,0,100.0,42510.94,115,2385.37,0.1389,No,South West,0
32,Male,Trader,373764.63,470900.0,12,2,0,95.07,228091.3,180,20974.96,0.105,Yes,South West,0
48,Male,Self-employed,356780.79,159500.0,6,2,0,90.84,581709.1,50,16801.63,0.0745,No,North Central,0
33,Female,Salaried,231635.1,201600.0,9,5,0,100.0,223996.62,3,0.0,0.0967,Yes,South West,0
36,Female,Self-employed,82346.39,109700.0,3,4,0,85.12,22184.87,23,1772.02,0.4441,No,North Central,0
29,Male,Salaried,475443.52,594400.0,12,1,0,100.0,611176.75,18,0.18,0.1042,No,North East,0
34,Female,Trader,151788.35,137300.0,3,1,0,99.54,240225.91,33,6175.68,0.3015,No,South South,0
51,Female,Casual,581986.96,377800.0,3,1,0,91.65,63663.03,57,0.0,0.2164,No,North West,1
43,Male,Self-employed,213889.27,226600.0,2,3,0,82.87,195164.96,171,5487.68,0.5297,No,South West,0
65,Female,Self-employed,250230.39,268600.0,12,2,0,93.51,179484.63,131,11561.39,0.0895,No,South East,0
55,Female,Salaried,133454.29,262100.0,6,2,1,73.48,143548.42,53,1.79,0.3273,Yes,South West,0
18,Male,Salaried,449204.38,751100.0,3,4,0,82.92,101985.36,38,0.0,0.5574,No,South West,0
36,Male,Trader,267317.98,214200.0,2,3,1,80.7,80265.71,75,6093.43,0.4006,No,North West,0
31,Male,Salaried,459820.62,281500.0,12,2,1,91.52,442586.89,70,0.0,0.051,No,South West,0
46,Male,Casual,202018.37,262800.0,1,1,0,93.93,172468.45,18,1.37,1.3009,No,North West,0
30,Male,Salaried,174579.76,166100.0,9,4,2,60.34,209969.33,4,0.0,0.1057,No,South West,0
64,Male,Casual,265016.33,22900.0,9,1,0,83.02,327624.53,37,0.54,0.02,Yes,South West,0
32,Male,Self-employed,459715.67,415800.0,9,1,0,92.72,646896.88,1,19434.51,0.1005,No,North Central,0
43,Male,Self-employed,348568.28,234700.0,9,1,0,100.0,449070.03,73,12511.03,0.0748,No,South West,0
23,Female,Trader,196920.94,289600.0,12,2,0,94.26,317245.15,108,12635.24,0.1226,Yes,South South,0
61,Male,Self-employed,53826.44,20000.0,1,1,0,91.47,55827.45,23,2203.97,0.3716,Yes,South West,0
61,Male,Salaried,304815.84,363300.0,6,3,0,99.23,403304.42,44,0.16,0.1986,Yes,North West,1
56,Female,Casual,70654.28,144400.0,1,4,1,91.45,110103.05,4,0.0,2.0,No,North Central,1
34,Male,Self-employed,184142.62,228300.0,6,1,0,100.0,154061.64,138,4741.95,0.2066,No,South West,0
20,Male,Salaried,166952.41,250700.0,6,0,0,96.41,40995.65,30,0.91,0.2503,No,South East,0
52,Female,Self-employed,71622.36,77500.0,6,1,0,82.51,102727.75,155,2943.22,0.1803,No,South West,0
38,Female,Self-employed,229312.08,240700.0,12,1,1,91.36,56203.56,10,14503.04,0.0875,No,South West,0
65,Female,Trader,730159.78,1063500.0,12,5,0,91.25,438596.27,171,44302.96,0.1214,No,South South,0
51,Female,Casual,146901.64,141100.0,3,2,1,76.57,197321.99,63,0.24,0.3202,No,South West,0
43,Female,Self-employed,296124.1,312000.0,9,2,0,87.18,117507.05,175,9887.97,0.1171,Yes,South West,0
65,Female,Salaried,832268.62,294500.0,9,5,2,75.13,334397.97,49,1.13,0.0393,No,South East,1
56,Female,Salaried,315341.27,568500.0,12,1,0,100.0,446493.48,78,0.0,0.1502,No,North Central,1
40,Female,Salaried,118369.22,20000.0,1,2,1,79.21,72389.4,51,0.11,0.169,No,South East,0
18,Male,Trader,209980.88,364100.0,9,3,0,98.5,187121.77,129,11055.2,0.1927,No,North Central,0
22,Male,Salaried,246032.58,244400.0,6,3,0,100.0,118663.95,16,1.38,0.1656,No,South West,0
39,Female,Trader,457115.18,415100.0,6,5,1,79.01,298248.4,36,24041.7,0.1513,No,South South,0
44,Female,Trader,396267.53,634300.0,9,8,1,78.38,531473.43,31,12801.12,0.1779,No,North Central,0
19,Female,Casual,35000.0,23300.0,3,1,0,92.93,51502.45,80,0.0,0.2219,No,South South,0
24,Female,Salaried,103174.72,222600.0,1,2,0,89.41,85054.25,84,0.5,2.0,Yes,South South,1
51,Female,Salaried,171990.54,123600.0,9,3,0,99.33,150704.81,80,0.0,0.0798,No,North Central,0
54,Female,Casual,93039.14,151800.0,1,0,0,100.0,109241.73,59,0.0,1.6316,No,North West,1
19,Female,Self-employed,35000.0,20000.0,3,5,1,86.58,18109.92,155,878.9,0.1905,Yes,South South,0
42,Male,Self-employed,112314.71,213400.0,6,3,1,79.99,145851.13,57,5827.06,0.3167,No,South West,0
21,Female,Trader,179578.05,193100.0,9,1,0,97.44,289210.42,72,4939.08,0.1195,No,South West,0
52,Male,Casual,127934.93,115300.0,9,1,0,87.68,42569.87,61,1.7,0.1001,No,South West,0
58,Female,Salaried,94155.13,20000.0,12,0,0,100.0,61697.05,24,0.0,0.02,No,North East,0
59,Female,Casual,184917.33,205000.0,6,0,0,100.0,49714.18,55,0.32,0.1848,No,South West,0
46,Male,Salaried,224969.35,427000.0,2,6,0,97.48,52001.08,31,0.0,0.949,No,North East,0
48,Female,Unemployed,132736.87,195800.0,2,4,0,91.0,135722.81,87,0.0,0.7375,No,South West,0
62,Male,Salaried,439039.92,946100.0,6,5,0,92.66,224526.09,50,0.41,0.3592,No,South South,0
47,Male,Salaried,186880.84,76600.0,6,4,1,73.08,89858.37,48,0.0,0.0683,No,South West,0
39,Male,Salaried,102153.13,114800.0,12,4,0,88.64,71584.63,67,0.09,0.0937,Yes,South East,0
54,Female,Casual,86661.32,20000.0,6,4,1,88.14,103156.55,69,0.43,0.0385,Yes,North Central,0
46,Male,Unemployed,156730.3,199800.0,6,2,0,88.59,84022.0,90,0.0,0.2125,No,North Central,0
58,Female,Self-employed,371177.46,211700.0,12,0,0,100.0,343664.16,159,17424.16,0.0475,No,South West,0
43,Female,Self-employed,105378.56,89400.0,12,2,1,76.08,145527.27,176,4578.46,0.0707,Yes,North East,0
59,Female,Salaried,265145.44,414600.0,9,2,0,87.51,44497.22,17,0.0,0.1737,No,South South,0
20,Male,Salaried,191410.21,268100.0,6,1,0,96.36,67116.74,94,0.0,0.2334,No,South East,0
19,Male,Casual,657574.64,1001100.0,3,1,1,81.4,605955.43,44,0.0,0.5075,No,North Central,0
22,Female,Salaried,231972.84,403100.0,6,1,0,100.0,116588.38,94,0.0,0.2896,No,South West,0
44,Female,Unemployed,114332.38,198100.0,2,2,2,67.79,183186.21,33,0.0,0.8663,No,North West,1
52,Male,Unemployed,290498.1,145300.0,6,3,0,87.78,48415.77,19,1.12,0.0834,No,South West,0
28,Male,Salaried,296922.49,411200.0,12,0,0,89.92,176021.55,22,1.39,0.1154,No,South West,1
25,Female,Self-employed,139059.19,48600.0,6,5,0,100.0,8174.43,39,8863.51,0.0582,Yes,North Central,0
59,Female,Unemployed,84466.89,76200.0,1,1,1,90.91,4985.61,32,0.71,0.9021,No,South East,0
54,Male,Casual,255029.63,378800.0,1,0,0,89.83,41286.61,61,0.0,1.4853,No,North Central,1
49,Male,Trader,187586.81,63300.0,12,1,0,92.95,136036.79,34,8133.55,0.0281,No,South East,0
41,Male,Salaried,67168.16,20000.0,3,3,0,100.0,40326.53,89,2.08,0.0993,Yes,South South,0
38,Female,Salaried,212383.9,152200.0,6,1,0,99.15,158905.76,62,0.0,0.1194,No,South West,0
18,Female,Casual,118974.77,111700.0,9,2,2,59.42,77749.94,85,0.38,0.1043,No,South East,0
27,Female,Self-employed,67209.56,90600.0,3,5,2,55.68,11681.29,127,2950.86,0.4493,No,North East,1
61,Female,Trader,143176.94,20000.0,9,0,0,89.26,150311.09,33,7442.52,0.02,No,South West,0
34,Male,Trader,414409.26,301800.0,1,2,0,99.76,245191.8,174,20634.15,0.7283,Yes,South South,0
51,Female,Self-employed,394727.96,541800.0,9,2,0,83.36,368889.33,19,17563.88,0.1525,No,North East,0
51,Male,Salaried,333067.68,246900.0,1,0,0,95.23,456933.06,67,0.0,0.7413,No,North West,0
32,Male,Self-employed,214424.61,20000.0,3,2,0,91.25,332906.28,5,6998.7,0.0311,No,South East,0
27,Male,Casual,265131.26,257800.0,3,3,1,73.56,395167.81,21,0.89,0.3241,No,South East,1
51,Male,Self-employed,191919.46,235100.0,12,3,0,90.4,125550.52,5,11620.44,0.1021,No,North East,0
22,Male,Salaried,87765.97,20000.0,6,3,0,99.94,29944.4,8,0.0,0.038,Yes,South South,0
41,Female,Unemployed,99921.07,210600.0,12,4,1,83.15,97228.97,17,0.76,0.1756,No,North Central,0
60,Female,Trader,121302.72,37400.0,6,4,0,100.0,180604.05,26,6831.66,0.0514,Yes,South West,0
52,Female,Self-employed,447573.27,646000.0,12,2,0,88.12,617404.19,52,21153.31,0.1203,Yes,South South,0
54,Male,Casual,362420.75,419800.0,6,2,1,67.73,291157.29,35,0.96,0.1931,No,South South,1
21,Male,Self-employed,89213.86,245000.0,6,2,0,95.1,118536.39,53,4616.84,0.4577,No,South South,1
27,Female,Unemployed,186356.42,284700.0,9,2,0,93.72,66351.83,22,0.0,0.1697,Yes,South South,0
31,Female,Casual,138554.29,64500.0,3,0,0,90.38,12755.01,16,0.0,0.1552,Yes,South East,0
32,Female,Self-employed,162737.99,138900.0,12,5,1,64.62,253414.81,68,5688.97,0.0711,No,North Central,0
27,Female,Self-employed,127043.43,20000.0,12,4,1,90.03,205378.24,82,6204.75,0.02,Yes,North West,0
64,Male,Salaried,448835.48,611300.0,1,2,1,56.63,560332.0,26,0.0,1.362,No,South West,1
25,Female,Trader,177801.47,310300.0,12,0,0,98.79,107864.6,1,6455.45,0.1454,Yes,South West,0
51,Male,Trader,207153.23,174200.0,3,1,0,98.47,39032.4,126,6493.11,0.2803,No,South West,0
46,Male,Self-employed,208246.96,462600.0,9,3,0,98.03,22374.18,149,10188.69,0.2468,Yes,South West,0
47,Female,Unemployed,92287.27,20000.0,12,3,1,78.96,8314.94,62,0.08,0.02,No,North East,1
28,Female,Self-employed,193159.59,139000.0,3,1,0,77.88,103183.55,115,5825.65,0.2399,Yes,South West,0
32,Male,Casual,359050.41,283400.0,2,4,0,82.56,177615.83,33,0.0,0.3947,No,South East,0
47,Male,Trader,468813.95,783500.0,9,4,0,87.95,223128.59,118,21117.8,0.1857,Yes,North West,0
32,Female,Self-employed,85359.96,116000.0,6,2,1,95.12,129001.98,44,4192.16,0.2265,No,South East,0
51,Female,Salaried,67078.67,46500.0,6,6,1,83.8,22550.81,30,0.36,0.1155,Yes,South West,0
19,Male,Trader,187418.55,124700.0,9,1,0,92.52,45875.89,62,9150.87,0.0739,No,South South,0
21,Male,Trader,370157.57,122800.0,3,1,0,89.5,265627.4,9,9286.94,0.1106,No,North Central,0
52,Male,Salaried,227396.35,128500.0,1,2,0,94.72,303900.21,62,0.18,0.5651,Yes,North Central,1
47,Male,Casual,280100.73,154300.0,12,0,0,99.72,232329.07,35,1.05,0.0459,No,North West,0
20,Male,Self-employed,74350.84,37000.0,9,1,0,95.9,85400.74,50,4198.03,0.0553,No,South East,0
61,Female,Self-employed,124109.59,186200.0,9,2,0,84.06,139811.22,22,2904.41,0.1667,No,South South,0
18,Male,Casual,43184.6,20000.0,6,0,0,100.0,13044.46,28,0.21,0.0772,No,North West,0
63,Female,Self-employed,164077.62,343600.0,12,1,0,97.16,208823.08,52,5119.17,0.1745,No,South South,0
53,Male,Trader,44089.17,20000.0,3,3,1,82.16,10972.59,154,2559.99,0.1512,No,South West,1
65,Male,Trader,428027.29,713100.0,2,0,0,96.26,524799.68,84,16384.05,0.833,Yes,South East,0
63,Male,Salaried,494521.59,321600.0,3,1,0,100.0,778197.7,72,1.7,0.2168,No,South East,0
33,Female,Self-employed,197230.9,167000.0,9,3,0,96.49,47541.78,25,6712.8,0.0941,No,North Central,0
54,Male,Salaried,67342.01,74300.0,3,1,0,96.88,17416.43,23,0.0,0.3678,No,South East,0
28,Male,Salaried,229790.97,118900.0,3,3,0,100.0,386138.17,86,0.0,0.1725,No,South East,0
40,Male,Trader,602684.0,733500.0,6,1,0,89.43,996179.7,26,28764.84,0.2028,No,South East,0
29,Male,Salaried,245227.15,209200.0,9,2,1,72.24,209250.33,51,0.0,0.0948,Yes,South West,0
41,Female,Unemployed,388851.08,473100.0,2,3,0,90.71,115908.13,37,0.0,0.6083,No,North East,1
59,Female,Self-employed,131315.05,361200.0,9,1,0,99.9,144865.48,67,6342.05,0.3056,Yes,South West,0
38,Male,Self-employed,102173.29,20000.0,6,2,0,100.0,93902.99,2,4153.79,0.0326,No,South East,0
22,Male,Casual,171897.19,133000.0,6,2,0,95.13,118897.28,40,0.08,0.129,No,North East,0
33,Male,Self-employed,51449.38,20000.0,1,2,1,73.76,64626.53,169,1421.97,0.3887,Yes,South South,1
55,Male,Trader,784161.05,1398400.0,12,4,2,80.17,348372.3,92,48326.2,0.1486,No,South East,0
43,Female,Trader,197103.58,217700.0,9,2,0,85.87,262914.27,84,11775.73,0.1227,No,South West,0
44,Female,Casual,316195.05,171600.0,1,3,0,90.79,354765.38,77,0.08,0.5427,No,North West,0
38,Male,Salaried,133349.87,183500.0,6,4,1,75.85,32262.44,41,0.3,0.2293,Yes,South East,0
32,Female,Salaried,66019.54,20600.0,1,1,0,100.0,49839.36,75,1.51,0.312,No,North East,0
46,Male,Unemployed,454744.85,558800.0,6,1,0,92.76,411368.32,50,0.24,0.2048,No,South West,1
48,Male,Salaried,86685.94,20000.0,9,1,0,100.0,72750.87,93,0.48,0.0256,No,North East,0
61,Male,Trader,225811.83,343400.0,1,4,1,87.44,185825.74,111,5135.76,1.5207,Yes,South West,1
47,Female,Trader,240077.55,66700.0,12,0,0,87.48,325297.93,90,14932.45,0.0232,Yes,North East,0
65,Male,Self-employed,188863.63,311000.0,6,2,2,56.65,178009.26,38,8925.15,0.2744,No,South West,0
57,Female,Casual,108091.39,171800.0,3,1,0,90.26,45424.07,52,0.0,0.5298,Yes,South East,0
21,Female,Unemployed,163317.46,238200.0,2,1,0,100.0,166108.42,4,0.0,0.7293,Yes,South East,0
36,Female,Salaried,97069.17,147900.0,2,3,1,84.87,51586.7,61,0.47,0.7618,No,North West,0
36,Female,Trader,304576.52,105500.0,12,2,0,82.9,113380.38,6,19655.26,0.0289,No,South South,0
18,Male,Trader,260984.85,108600.0,6,2,0,97.68,441383.38,47,13102.63,0.0694,Yes,North Central,0
26,Male,Self-employed,177513.25,178000.0,12,2,0,93.56,194256.92,61,10098.79,0.0836,No,South West,0
54,Female,Casual,124403.26,178400.0,3,1,0,85.07,74147.31,94,1.42,0.478,No,South West,0
34,Male,Self-employed,708190.76,1125100.0,3,2,0,88.21,352406.43,63,37587.34,0.5296,Yes,South South,0
25,Female,Salaried,77216.66,114800.0,6,5,0,92.49,56640.69,51,1.01,0.2478,No,South West,0
31,Male,Casual,65954.05,114700.0,6,2,1,63.57,87445.23,33,0.0,0.2898,No,North Central,0
31,Male,Unemployed,170656.53,320700.0,1,2,0,95.55,223408.54,96,0.0,1.8792,No,South South,1
26,Male,Salaried,152204.66,186000.0,1,2,0,94.59,149004.69,84,0.4,1.222,No,South South,0
22,Female,Trader,367375.85,175400.0,12,0,0,92.22,515866.58,27,10426.19,0.0398,No,North East,0
54,Female,Salaried,273946.42,43400.0,9,3,1,84.21,252498.81,9,0.0,0.02,No,South South,0
57,Female,Salaried,183487.86,315100.0,1,1,1,81.83,250379.07,21,2.65,1.7173,No,South South,0
41,Male,Salaried,249180.22,432300.0,9,0,0,86.13,342047.08,15,0.6,0.1928,Yes,South East,0
47,Male,Casual,246254.26,267100.0,6,1,0,89.52,240915.13,92,0.13,0.1808,No,South West,0
62,Female,Salaried,706461.51,1069800.0,12,2,1,75.8,248777.13,31,0.0,0.1262,No,South West,0
58,Female,Salaried,212224.16,37300.0,12,1,0,98.41,267948.48,2,0.23,0.02,No,North Central,0
19,Male,Trader,115613.96,262000.0,1,1,0,86.54,164842.04,166,3276.34,2.0,No,South West,1
63,Female,Self-employed,204789.49,100100.0,12,2,0,90.13,189818.77,47,12727.19,0.0407,No,South South,0
21,Male,Salaried,35000.0,61900.0,2,2,0,94.19,42645.22,35,0.0,0.8843,No,South South,0
19,Male,Salaried,176220.48,212200.0,3,3,0,83.33,150947.65,93,0.0,0.4014,Yes,South South,0
37,Female,Casual,366279.04,355100.0,9,6,0,90.81,22239.26,80,0.0,0.1077,No,South East,1
53,Female,Trader,266234.24,71400.0,9,2,0,94.16,356470.16,79,8401.94,0.0298,No,South South,0
21,Female,Trader,218550.76,429900.0,2,0,0,95.08,173815.69,166,5693.27,0.9835,No,South West,1
32,Female,Salaried,274503.03,397200.0,2,2,0,96.37,450378.02,86,0.0,0.7235,No,South South,1
30,Male,Self-employed,368733.3,366600.0,3,2,0,88.59,35788.33,81,17637.59,0.3314,No,North East,0
37,Male,Casual,454573.02,896800.0,3,2,1,77.08,674263.55,41,1.21,0.6576,Yes,North West,1
65,Female,Salaried,240760.63,178400.0,3,2,0,90.64,66364.55,81,0.0,0.247,Yes,North West,0
33,Male,Salaried,146567.26,95700.0,2,2,1,83.25,26769.04,38,0.31,0.3265,No,North Central,0
28,Female,Self-employed,40011.53,96900.0,12,2,2,61.45,28775.11,13,870.48,0.2018,No,North East,1
23,Female,Self-employed,339940.15,476900.0,12,3,0,86.1,118804.91,78,11992.86,0.1169,Yes,South West,0
27,Male,Salaried,251599.49,325000.0,12,2,0,100.0,284744.57,48,1.56,0.1076,No,North East,1
24,Male,Unemployed,198777.38,339700.0,2,3,0,88.39,208811.67,90,0.82,0.8545,No,South East,0
45,Male,Self-employed,115091.03,106700.0,1,1,1,70.06,164602.8,165,7250.79,0.9271,No,South South,0
38,Female,Trader,337075.07,194300.0,6,1,0,89.07,489686.19,118,11626.63,0.0961,No,South East,0
41,Male,Salaried,152284.91,189700.0,9,1,0,100.0,81076.08,13,0.0,0.1384,No,North West,0
57,Female,Trader,176017.33,137100.0,9,2,0,97.99,233208.3,114,6004.49,0.0865,No,North Central,0
45,Male,Self-employed,173567.1,283100.0,1,2,0,100.0,278067.71,35,10013.29,1.6311,No,South West,0
25,Male,Unemployed,241135.85,237100.0,12,0,0,86.92,139598.68,34,2.33,0.0819,Yes,South East,0
36,Male,Self-employed,85314.64,102700.0,6,0,0,91.88,54674.27,20,3377.9,0.2006,No,North Central,0
33,Female,Casual,259463.38,92500.0,6,4,0,100.0,78392.71,76,0.0,0.0594,No,South West,0
57,Female,Self-employed,112660.56,56500.0,6,1,0,86.65,190756.81,41,5787.26,0.0836,No,North West,0
32,Male,Self-employed,115259.31,184100.0,1,2,0,100.0,187143.56,19,7446.05,1.5973,No,South West,1
24,Female,Unemployed,320013.4,223500.0,3,0,0,94.24,390264.15,24,0.0,0.2328,No,South West,1
53,Male,Trader,94272.39,93900.0,12,2,2,54.69,8408.86,3,2931.31,0.083,No,South South,1
38,Female,Trader,319639.7,266800.0,6,3,2,48.41,286522.98,61,12376.49,0.1391,Yes,South South,1
22,Male,Casual,192259.35,336900.0,1,2,1,88.12,286475.71,12,0.0,1.7523,No,South East,1
51,Female,Unemployed,61656.4,126100.0,3,2,0,100.0,12135.41,55,0.0,0.6817,Yes,South South,1
28,Male,Salaried,436970.7,367200.0,3,2,0,96.38,324851.15,1,1.17,0.2801,Yes,South West,0
59,Female,Salaried,220218.84,262500.0,12,3,0,96.78,44740.95,18,2.59,0.0993,Yes,South East,0
57,Female,Self-employed,232557.77,123400.0,12,2,0,95.85,355347.41,89,5218.9,0.0442,Yes,South South,0
35,Male,Unemployed,346424.31,560500.0,6,3,0,100.0,380121.87,23,1.06,0.2697,No,South East,0
44,Female,Self-employed,476968.44,741600.0,12,0,0,100.0,511937.86,114,18087.28,0.1296,No,North Central,1
45,Male,Self-employed,205125.98,26900.0,6,5,0,73.81,117469.26,41,11190.24,0.0219,Yes,North Central,0
49,Male,Self-employed,268860.76,280300.0,12,5,0,91.76,194346.33,174,13628.03,0.0869,No,South South,0
21,Male,Salaried,229115.84,28100.0,6,2,0,89.67,297559.77,56,1.0,0.0204,No,South West,0
33,Male,Salaried,144040.26,84600.0,12,1,0,95.32,28342.38,75,0.57,0.0489,No,South West,0
26,Male,Salaried,64310.52,24800.0,12,1,0,91.23,77200.18,85,0.12,0.0321,No,South South,0
51,Female,Salaried,206987.04,283300.0,6,6,0,97.12,180069.16,44,0.78,0.2281,No,North Central,0
21,Male,Trader,441097.72,781100.0,2,5,2,74.43,325604.47,124,14126.24,0.8854,No,North West,1
42,Female,Self-employed,262991.91,295900.0,3,1,0,80.59,288012.21,127,11409.48,0.375,No,South West,0
52,Male,Salaried,89939.01,28700.0,3,2,0,78.76,7099.77,53,0.33,0.1064,No,South West,0
63,Female,Self-employed,367361.3,241100.0,3,2,1,81.85,340406.97,91,20102.35,0.2188,Yes,South West,1
31,Male,Self-employed,147201.36,281600.0,6,3,0,88.18,145182.24,147,7408.39,0.3188,No,North Central,0
18,Female,Self-employed,46207.4,83300.0,6,1,0,100.0,10834.51,135,1852.64,0.3005,No,North East,0
52,Female,Self-employed,348833.36,331000.0,1,2,1,88.06,84838.18,3,18389.43,0.9489,No,North Central,0
18,Female,Salaried,97364.28,87900.0,12,2,0,81.49,66713.4,41,0.0,0.0752,No,North East,0
21,Female,Trader,572739.1,566900.0,1,2,1,74.24,900025.84,110,13222.36,0.9898,No,South West,0
65,Female,Salaried,379558.81,418400.0,2,1,0,95.68,400770.72,70,0.0,0.5512,No,South South,0
59,Female,Salaried,155226.81,114000.0,1,0,0,90.88,150984.53,57,0.0,0.7344,No,North Central,0
51,Female,Salaried,242630.75,419800.0,12,1,0,92.79,402056.55,96,0.0,0.1442,Yes,South West,0
58,Male,Self-employed,870009.32,1292500.0,6,1,0,86.24,817012.98,162,24032.2,0.2476,No,North West,0
21,Female,Salaried,344798.93,137000.0,3,0,0,96.42,32092.66,86,0.41,0.1324,No,South West,0
22,Male,Self-employed,210142.71,204400.0,2,4,1,85.28,300647.47,37,6862.91,0.4863,No,South East,0
32,Female,Salaried,1177215.22,940100.0,6,1,0,99.29,1917077.94,68,1.17,0.1331,Yes,South West,0
19,Male,Salaried,194296.34,242100.0,12,2,1,81.29,320827.7,54,0.91,0.1038,No,North Central,0
60,Female,Casual,262732.52,354100.0,6,3,0,89.6,104732.92,82,1.64,0.2246,No,North West,0
20,Male,Self-employed,97946.19,156800.0,6,1,1,84.51,92699.05,89,4548.37,0.2668,No,South South,1
44,Male,Salaried,60605.74,20000.0,6,2,0,96.54,43669.01,72,1.15,0.055,No,North East,0
58,Male,Self-employed,149289.2,116400.0,2,1,0,94.01,116101.02,95,6222.35,0.3898,Yes,North Central,0
53,Female,Salaried,184550.31,126700.0,6,1,0,100.0,107024.53,79,0.0,0.1144,No,North West,0
29,Female,Trader,222956.83,209700.0,6,1,0,86.4,21356.31,51,9475.63,0.1568,No,South South,1
40,Female,Salaried,71529.19,121600.0,9,4,0,100.0,27315.06,29,0.0,0.1889,Yes,South West,0
44,Female,Self-employed,276550.97,188000.0,3,0,0,85.46,54051.18,92,7425.15,0.2266,No,North East,0
54,Female,Unemployed,104920.85,67900.0,2,5,1,82.18,89351.68,12,0.0,0.3236,No,South West,1
38,Male,Salaried,267370.19,199000.0,6,2,0,79.62,93939.78,64,0.0,0.124,No,South South,0
31,Female,Salaried,330517.32,122200.0,9,1,1,79.74,290059.2,46,0.89,0.0411,Yes,South West,0
56,Male,Trader,139195.02,49800.0,6,5,3,73.35,52928.03,67,8119.67,0.0596,Yes,North East,1
60,Female,Unemployed,96204.35,20000.0,12,1,1,81.67,113009.22,48,1.27,0.02,No,South West,0
41,Female,Self-employed,490943.43,294900.0,12,1,0,93.27,769079.22,170,14896.17,0.0501,No,North Central,1
19,Female,Trader,317459.33,503500.0,12,4,0,95.84,321382.72,151,19919.75,0.1322,Yes,North Central,0
42,Female,Salaried,198689.14,204500.0,6,0,0,77.64,43991.87,0,1.81,0.1715,No,South West,0
60,Male,Trader,467516.62,447500.0,12,4,2,76.23,145015.65,39,22152.72,0.0798,No,North Central,0
65,Male,Salaried,190010.05,187800.0,9,3,0,87.2,265972.57,30,0.14,0.1098,No,South East,0
37,Male,Trader,120256.52,233500.0,9,2,0,100.0,88576.92,150,5573.73,0.2157,No,North East,0
25,Female,Salaried,93864.34,224700.0,6,1,0,93.13,110232.7,2,2.29,0.399,No,North West,0
45,Female,Self-employed,167819.23,302400.0,1,2,0,95.7,195784.43,178,3808.06,1.8019,No,North West,0
